Date,Open,High,Low,Close,Adj Close,Volume
2016-06-29,4.863570,4.871430,4.730000,4.792860,2.242851,18964
2016-06-30,4.832140,4.871430,4.792860,4.871430,2.279619,35509
2016-07-01,4.816430,4.863570,4.800710,4.855710,2.272263,10818
2016-07-04,4.863570,4.863570,4.792860,4.832140,2.261233,11073
2016-07-05,4.792860,4.832140,4.761430,4.769290,2.231822,25709
2016-07-06,4.777140,4.855710,4.769290,4.816430,2.253881,14509
2016-07-07,4.816430,4.855710,4.777140,4.792860,2.242851,51418
2016-07-08,4.792860,4.832140,4.753570,4.792860,2.242851,293236
2016-07-11,4.808570,4.824290,4.777140,4.785000,2.239173,23164
2016-07-12,4.785000,4.871430,4.785000,4.855710,2.272263,16418
2016-07-13,4.808570,4.910710,4.753570,4.910710,2.298000,85782
2016-07-14,4.863570,4.895000,4.832140,4.832140,2.261233,20873
2016-07-15,4.871430,4.871430,4.824290,4.824290,2.257559,13618
2016-07-18,4.808570,4.832140,4.792860,4.832140,2.261233,41491
2016-07-19,4.832140,4.847860,4.785000,4.800710,2.246526,31182
2016-07-20,4.808570,5.044290,4.800710,5.044290,2.360510,88836
2016-07-21,5.107140,5.225000,4.981430,4.981430,2.331095,126636
2016-07-22,5.130710,5.130710,4.957860,5.012860,2.345802,5855
2016-07-25,4.989290,4.989290,4.887140,4.910710,2.298000,14127
2016-07-26,4.910710,4.926430,4.840000,4.863570,2.275941,24309
2016-07-27,4.887140,4.981430,4.879290,4.895000,2.290648,6491
2016-07-28,4.910710,4.950000,4.887140,4.887140,2.286971,10309
2016-07-29,4.902860,4.926430,4.895000,4.895000,2.290648,7891
2016-08-01,4.895000,4.942140,4.761430,4.800710,2.246526,8909
2016-08-02,4.840000,4.840000,4.761430,4.777140,2.235495,16291
2016-08-03,4.832140,4.832140,4.777140,4.816430,2.253881,16291
2016-08-04,4.832140,4.910710,4.816430,4.871430,2.279619,16036
2016-08-05,4.871430,4.918570,4.816430,4.918570,2.301678,9673
2016-08-08,4.871430,4.910710,4.855710,4.871430,2.279619,8527
2016-08-09,4.847860,4.910710,4.840000,4.910710,2.298000,5473
2016-08-10,4.926430,4.926430,4.863570,4.863570,2.275941,8782
2016-08-11,4.887140,4.902860,4.871430,4.871430,2.279619,53200
2016-08-12,4.910710,5.012860,4.910710,4.989290,2.334772,18200
2016-08-15,4.965710,5.005000,4.910710,4.989290,2.334772,7127
2016-08-16,4.989290,5.005000,4.965710,4.965710,2.323738,9800
2016-08-17,5.005000,5.012860,4.973570,5.012860,2.345802,891
2016-08-18,4.973570,4.973570,4.965710,4.965710,2.323738,2036
2016-08-19,4.965710,5.067860,4.965710,5.028570,2.353154,15400
2016-08-22,4.997140,5.036430,4.957860,5.036430,2.356832,29400
2016-08-23,5.005000,5.036430,4.997140,5.036430,2.356832,13364
2016-08-24,5.028570,5.177860,4.910710,5.170000,2.419337,79164
2016-08-25,5.193570,5.272140,5.075710,5.240710,2.452426,29909
2016-08-26,5.264290,5.342860,5.185710,5.335000,2.496550,43655
2016-08-29,5.342860,5.437140,5.342860,5.437140,2.544347,34491
2016-08-30,5.460710,5.460710,5.421430,5.421430,2.536995,41109
2016-08-31,5.421430,5.429290,5.382140,5.421430,2.536995,5473
2016-09-01,5.342860,5.421430,5.225000,5.421430,2.536995,111618
2016-09-02,5.421430,5.421430,5.185710,5.327140,2.492872,23164
2016-09-05,5.201430,5.264290,5.193570,5.209290,2.437723,16291
2016-09-06,5.217140,5.248570,5.185710,5.201430,2.434045,11582
2016-09-08,5.201430,5.421430,5.170000,5.405710,2.529639,72673
2016-09-09,5.272140,5.327140,5.201430,5.295710,2.478164,11455
2016-09-12,5.232860,5.382140,5.193570,5.193570,2.430367,13364
2016-09-13,5.193570,5.342860,5.154290,5.225000,2.445074,24564
2016-09-14,5.225000,5.342860,5.130710,5.303570,2.481842,9927
2016-09-15,5.295710,5.303570,5.185710,5.303570,2.481842,43909
2016-09-16,5.248570,5.280000,5.154290,5.209290,2.437723,4073
2016-09-19,5.209290,5.264290,5.122860,5.185710,2.426688,59564
2016-09-20,5.240710,5.256430,5.170000,5.193570,2.430367,13618
2016-09-21,5.209290,5.256430,5.146430,5.256430,2.459782,11836
2016-09-22,5.303570,5.303570,5.217140,5.256430,2.459782,6618
2016-09-23,5.201430,5.405710,5.185710,5.390000,2.522287,53964
2016-09-26,5.405710,5.413570,5.374290,5.382140,2.518609,4836
2016-09-27,5.264290,5.374290,5.225000,5.327140,2.492872,3818
2016-09-28,5.382140,5.382140,5.248570,5.342860,2.500228,11327
2016-09-29,5.382140,5.382140,5.185710,5.335000,2.496550,26727
2016-09-30,5.335000,5.382140,5.217140,5.342860,2.500228,3691
2016-10-03,5.342860,5.342860,5.225000,5.240710,2.452426,8273
2016-10-04,5.240710,5.287860,5.209290,5.287860,2.474490,5727
2016-10-05,5.264290,5.264290,5.201430,5.217140,2.441396,9418
2016-10-06,5.217140,5.240710,5.209290,5.217140,2.441396,6745
2016-10-07,5.217140,5.264290,5.185710,5.201430,2.434045,11582
2016-10-10,5.225000,5.256430,5.185710,5.217140,2.441396,23800
2016-10-11,5.201430,5.201430,5.185710,5.193570,2.430367,18455
2016-10-13,5.185710,5.201430,5.185710,5.193570,2.430367,8909
2016-10-14,5.209290,5.256430,5.193570,5.248570,2.456104,9291
2016-10-17,5.225000,5.295710,5.225000,5.295710,2.478164,10182
2016-10-18,5.327140,5.382140,5.248570,5.374290,2.514935,23673
2016-10-19,5.397860,5.397860,5.287860,5.342860,2.500228,10182
2016-10-20,5.342860,5.342860,5.287860,5.287860,2.474490,6109
2016-10-21,5.327140,5.382140,5.248570,5.366430,2.511257,11073
2016-10-24,5.287860,5.327140,5.280000,5.295710,2.478164,14000
2016-10-25,5.280000,5.342860,5.272140,5.311430,2.485520,55109
2016-10-26,5.366430,5.374290,5.287860,5.374290,2.514935,3818
2016-10-27,5.342860,5.350710,5.287860,5.303570,2.481842,5982
2016-10-28,5.287860,5.342860,5.280000,5.303570,2.481842,11455
2016-10-31,5.287860,5.319290,5.209290,5.280000,2.470812,31818
